Month,Event Name,Total Data Points
December 2020,editor_comment_unresolved,23225
December 2020,editor_comments_menu_opened,144529
December 2020,editor_comments_menu_resolved_view_shown,4677
December 2020,editor_cropping_mode_toggled,121446796
December 2020,editor_design_resized,45800344
December 2020,editor_dialog_clicked,1787
December 2020,editor_dialog_shown,3015
December 2020,editor_editing_apps_background_removal_complete,3199422
December 2020,editor_editing_apps_extensions_list_remove_watermarks_clicked,66619
December 2020,editor_editing_apps_extensions_list_remove_watermarks_complete,5711
December 2020,editor_element_grouping_changed,7409164
December 2020,editor_element_link_changed,179541
December 2020,editor_element_opacity_changed,24097971
December 2020,editor_element_toolbar_menu_opened,68942808
December 2020,editor_element_z_index_changed,33036115
December 2020,editor_elements_aligned,11049099
December 2020,editor_elements_evenly_spaced,52053
December 2020,editor_elements_tidied,34065
December 2020,editor_feature_ad_clicked,138851
December 2020,editor_feature_ad_shown,14358806
December 2020,editor_filter_adjust_value_changed,23659761
December 2020,editor_filter_preset_clicked,39484813
December 2020,editor_filter_preset_intensity_changed,4018189
December 2020,editor_font_selected,2945
December 2020,editor_guide_added,20727
December 2020,editor_guide_deleted,13637
December 2020,editor_guide_moved,42355
December 2020,editor_guide_view_toggled,25631
December 2020,editor_header_design_copy_clicked,464642
December 2020,editor_header_design_create_new_doc_selected,1325556
December 2020,editor_header_file_menu_canceled,12184923
December 2020,editor_header_file_menu_opened,1116
December 2020,editor_header_home_clicked,257
December 2020,editor_header_preview_clicked,13697746
December 2020,editor_header_resize_button_clicked,273520
December 2020,editor_header_resize_copy_resize_clicked,546828
December 2020,editor_header_resize_menu_clicked,2564603
December 2020,editor_image_filter_code_changed,2578
December 2020,editor_media_flipped,9523751
December 2020,editor_media_toolbar_menu_opened,30517194
December 2020,editor_multi_selection_mode_entered,86632191
December 2020,editor_multi_selection_mode_exited,73011792
December 2020,editor_obj_panel_app_clicked,689359
December 2020,editor_obj_panel_app_content_requested,144646
December 2020,editor_obj_panel_app_element_added,350941
December 2020,editor_obj_panel_app_installed,9746
December 2020,editor_obj_panel_app_suggestion_submitted,2114
December 2020,editor_obj_panel_app_suggestion_widget_clicked,8288
December 2020,editor_obj_panel_element_added,1650
December 2020,editor_obj_panel_embed_app_add_failed,10116
December 2020,editor_obj_panel_embed_app_added,76585
December 2020,editor_obj_panel_folder_element_move_clicked,24244
December 2020,editor_obj_panel_folder_element_move_folder_selected,380010
December 2020,editor_obj_panel_folder_element_move_to_new_folder_clicked,4196
December 2020,editor_obj_panel_folder_element_move_to_new_folder_submitted,3892
December 2020,editor_obj_panel_folder_element_move_to_new_folder_succeeded,3866
December 2020,editor_obj_panel_folder_element_moved,374660
December 2020,editor_obj_panel_result_details_flyout_clicked,8316941
December 2020,editor_obj_panel_tab_clicked,238810852
December 2020,editor_obj_panel_upgrade_cta_clicked,459925
December 2020,editor_onboarding_tooltips_continued,19762700
December 2020,editor_onboarding_tooltips_dismissed,2087825
December 2020,editor_onboarding_tooltips_first_tooltip_opened,18874036
December 2020,editor_onboarding_tooltips_shown,705872
December 2020,editor_page_background_attachment,8988973
December 2020,editor_page_title_added,146318
December 2020,editor_pagemanager_opened,10095281
December 2020,editor_pagemanager_page_altered,4814261
December 2020,editor_pagemanager_page_selected,28643762
December 2020,editor_resolved_comments_menu_opened,1382
December 2020,editor_ruler_view_toggled,32511
December 2020,editor_saving_stalled,3366367
December 2020,editor_scene_duration_applied,3983770
December 2020,editor_scene_duration_menu_opened,3391224
December 2020,editor_smart_adding_element_added_then_deselected,209773914
December 2020,editor_styles_tab_inner_tab_changed,505655
December 2020,editor_sync_error_dialog_shown,6450855
December 2020,editor_template_applied,12823634
December 2020,editor_template_overwrite_option_confirmed,997801
December 2020,editor_text_effect_parameter_changed,12748703
December 2020,editor_text_effect_selected,51692095
December 2020,editor_text_style_modified,190668972
December 2020,editor_text_styles_applied,1168494
December 2020,editor_text_toolbar_menu_opened,96184861
December 2020,editor_toolbar_font_attribute_changed,23693
December 2020,editor_toolbar_font_selected,179888211
December 2020,editor_toolbar_font_upload_cta_clicked,8580
December 2020,editor_toolbar_locking_clicked,6931235
December 2020,editor_toolbar_position_menu_opened,28246522
December 2020,editor_undo_stack_used,251435454
December 2020,editor_version_history_clicked,44860
December 2020,editor_version_history_failure,124
December 2020,editor_version_history_loaded,87988
December 2020,editor_version_history_reverted,14126
December 2020,editor_zoom,248
December 2020,editor_zoom_used,9574657
December 2020,education_questionnaire_submitted,9435
December 2020,element_add,6750
December 2020,element_color_change,7140
December 2020,element_delete,7629
December 2020,element_scaled,45919
December 2020,element_transparency_change,1737
December 2020,element_ungroup,186
December 2020,extension_connect_attempted,53085
December 2020,folder_create_dialog_confirmed,33184
December 2020,folder_create_failed,1768
December 2020,folder_created,31427
December 2020,folder_email_notification_checkbox_value_changed,2856
December 2020,folder_opened,160836417
December 2020,folder_rename_share_dialog_confirmed,5552
